"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"UMA-USD","14.084","6/2/2021 4:14:59 PM","1.0616","1.2734","Middle","208856.712","0.9997","0","Bottom","0.19","0.9996","0","Bottom","0.15","0.0001","1.2667","0.0000","0.9944","0","Bottom","384.926","0.9937","0","Bottom","6710.996","0.0007","0.0574","0.0018","0.0007","-0.0059","1.0274","1.2734","Middle","200673.273","0.9900","0.625","Middle","214429.655","0.0374","0.9358","0.9608","-0.0060","0.0096"
"DASH-USD","202.808","6/2/2021 4:15:01 PM","1.0688","2.4412","Middle","23783.43006364","0.9999","0","Bottom","4.898","0.9981","0","Bottom","2.691","0.0018","1.8201","0.0002","0.9995","0","Bottom","154.53043336","1.0004","0.1524","Middle","667.3020423","-0.0009","0.2316","0.0065","-0.0009","0.0023","1.0608","3.0763","Middle","22580.04626928","0.9710","0.4110","Middle","23361.49645721","0.0898","0.9665","0.9494","0.0005","0.0271"
"ETC-USD","68.65","6/2/2021 4:15:03 PM","1.0242","1.7074","Middle","314389.36537822","1.0002","0.0265","Middle","51.51402323","0.9967","0","Bottom","127.01616409","0.0035","0.4056","0.0002","1.0038","0.1840","Middle","2002.51306795","1.0004","0.0924","Middle","11327.91567064","0.0034","0.1768","0.0064","0.0034","0.0037","1.0147","1.7793","Middle","304328.41359463","0.9652","0.7672","Middle","427618.71029942","0.0495","0.7117","0.9680","0.0002","0.0315"
"ANKR-USD","0.10758","6/2/2021 4:15:05 PM","1.0192","1.5771","Middle","90025801","0.9997","0.0461","Middle","3339","1.0003","0.0429","Middle","11825","-0.0006","0.2824","0.0000","0.9989","0.0461","Middle","1037092","1.0113","0.6520","Middle","4537545","-0.0124","0.2286","0.0115","-0.0124","0.0110","1.0054","1.6959","Middle","85214049","1.0069","1.1489","Middle","122643555","-0.0015","0.6948","0.9466","0.0116","-0.0066"
"LINK-USD","30.93772","6/2/2021 4:15:07 PM","1.0202","1.0628","Middle","2104193.49","1.0008","0.0240","Middle","166.43","0.9999","0.0113","Middle","2189.21","0.0009","0.0760","0.0001","1.0026","0.1297","Middle","12533.4","1.0030","0.1023","Middle","36093.21","-0.0004","0.3473","0.0060","-0.0004","0.0031","1.0064","1.0373","Middle","1968153.55","0.9563","1.1669","Middle","3903977.12","0.0501","0.5041","0.9353","0.0022","0.0436"
"TRB-USD","66.915","6/2/2021 4:15:11 PM","1.1563","5.9392","Middle","87093.219","0.9988","0.0244","Middle","175.104","0.9978","0.0177","Middle","17.833","0.0010","9.8191","0.0020","0.9856","0.0244","Middle","2427.529","1.0132","1.3769","Middle","4256.847","-0.0276","0.5703","0.0279","-0.0276","0.0154","1.1256","5.4129","Middle","85647.377","0.9463","0.2212","Middle","55171.107","0.1793","1.5524","0.9834","0.0144","0.0515"
"OGN-USD","1.055","6/2/2021 4:15:14 PM","1.0057","0.5538","Middle","6180876.43","0.9981","0","Bottom","2761.3","0.9981","0","Bottom","5851.1","0.0000","0.4719","0.0004","0.9991","0","Bottom","95817.61","0.9906","0","Bottom","156172.12","0.0085","0.6135","0.0155","0.0085","-0.0075","0.9972","0.5075","Middle","5841607.11","0.9715","0.1692","Middle","12744642.67","0.0257","0.4584","0.9451","-0.0075","0.0266"
"OMG-USD","6.5833","6/2/2021 4:15:16 PM","1.0562","2.1395","Middle","1043000.6","1","0","Bottom","9","0.9961","0","Bottom","788.7","0.0039","0.0114","0.0000","0.9959","0","Bottom","8937.4","1.0050","0.2070","Middle","25825.6","-0.0091","0.3461","0.0086","-0.0091","0.0089","1.0393","2.0445","Middle","991972","0.9578","0.3534","Middle","1423708.6","0.0815","0.6968","0.9511","0.0050","0.0383"
"ETH-USD","2714.28","6/2/2021 4:15:18 PM","1.0493","1.8260","Middle","261913.77801738","1.0002","0.0075","Middle","52.09993905","0.9987","0.0084","Middle","43.57969241","0.0015","1.1955","0.0002","0.9976","0.0084","Middle","1676.31562435","0.9988","0.0723","Middle","6089.18187862","-0.0012","0.2753","0.0064","-0.0012","0.0001","1.0326","2.0354","Middle","248392.41199839","0.9729","0.6320","Middle","341435.04494495","0.0597","0.7275","0.9484","-0.0014","0.0258"
"EOS-USD","6.388","6/2/2021 4:15:20 PM","1.0239","1.9108","Middle","2645474.2","0.9989","0","Bottom","507.5","0.9983","0","Bottom","4751.9","0.0006","0.1068","0.0002","0.9987","0.0062","Middle","17276","1.0020","0.1985","Middle","39147.9","-0.0033","0.4413","0.0065","-0.0033","0.0037","1.0106","1.8210","Middle","2516521.2","0.9523","1.0435","Middle","4341536.8","0.0583","0.5796","0.9513","0.0031","0.0460"
"ATOM-USD","14.813","6/2/2021 4:15:22 PM","1.0953","2.3923","Middle","1183180.2","0.9992","0.0104","Middle","311.6","0.9982","0","Bottom","407.9","0.0010","0.7639","0.0003","0.9861","0.0104","Middle","4311.4","0.9973","0.3443","Middle","22939.9","-0.0112","0.1879","0.0036","-0.0112","-0.0009","1.0747","2.1043","Middle","1160304.7","0.9850","0.2464","Middle","930104.6","0.0897","1.2475","0.9807","-0.0019","0.0132"
"XLM-USD","0.42195","6/2/2021 4:15:24 PM","1.0147","1.3202","Middle","127261874","1.0000","0.0000","Top","4753","0.9985","0","Bottom","52028","0.0015","0.0914","0.0000","0.9974","0.0087","Middle","804573","1.0022","0.1339","Middle","3848073","-0.0048","0.2091","0.0063","-0.0048","0.0037","1.0075","1.2570","Middle","120635737","1.0391","2.0636","Middle","258630998","-0.0316","0.4664","0.9479","0.0022","-0.0406"
"XTZ-USD","3.835","6/2/2021 4:15:27 PM","1.0545","6.5808","Middle","3053030.17","0.9989","0","Bottom","2062.31","0.9981","0.0039","Middle","193.5","0.0008","10.6579","0.0007","0.9974","0","Bottom","18810.55","0.9983","0.4448","Middle","88348.81","-0.0009","0.2129","0.0062","-0.0009","0.0002","1.0486","10.2857","Middle","2877542.35","1.0170","1.1036","Middle","3789101.14","0.0316","0.7594","0.9425","-0.0006","-0.0189"
"REN-USD","0.5913","6/2/2021 4:15:30 PM","0.9709","0.1919","Middle","23099358.310415","1.0010","0.0012","Top","2484.48318","0.9975","0","Bottom","13942.977642","0.0035","0.1782","0.0001","0.9951","0.0148","Middle","90496.255358","1.0013","0.0181","Middle","518086.169398","-0.0062","0.1747","0.0039","-0.0062","0.0038","0.9468","0.2647","Middle","20997106.390928","1.1080","8.4706","Middle","58940411.860827","-0.1612","0.3562","0.9090","0.0003","-0.1105"
"BAL-USD","30.58944","6/2/2021 4:15:34 PM","1.0675","2.0647","Middle","88856.484","0.9993","0","Bottom","1.251","0.9982","0","Bottom","7.002","0.0011","0.1787","0.0000","1.0022","0.0625","Middle","588.611","0.9918","0","Bottom","1952.677","0.0104","0.3014","0.0066","0.0104","-0.0064","1.0471","1.9262","Middle","86876.722","0.9459","0.4202","Middle","65243.773","0.1012","1.3316","0.9777","-0.0075","0.0523"
"LTC-USD","187.32","6/2/2021 4:15:36 PM","1.0320","2.2658","Middle","282260.47284457","0.9994","0.0101","Middle","27.20086812","0.9986","0.0026","Middle","148.01341769","0.0008","0.1838","0.0001","0.9982","0.0412","Middle","2407.03179581","1.0078","0.4435","Middle","7167.05468696","-0.0096","0.3358","0.0085","-0.0096","0.0092","1.0265","2.7719","Middle","267838.54490464","0.9730","0.8444","Middle","382106.93051135","0.0535","0.7010","0.9489","0.0084","0.0256"
"ZRX-USD","1.132773","6/2/2021 4:15:38 PM","1.1217","1.2083","Middle","24008079.43355","1","0","Bottom","85.13014","1.0001","0.0006","Middle","9050.94704","-0.0001","0.0094","0.0000","0.9927","0.0114","Middle","54969.64083","1.0002","0.0718","Middle","322366.87795","-0.0075","0.1705","0.0023","-0.0075","0.0001","1.1035","1.1397","Middle","23867656.0263","1.0068","0.2130","Middle","5537952.67536","0.0967","4.3098","0.9942","0.0002","-0.0067"
"BAT-USD","0.805","6/2/2021 4:15:44 PM","1.0923","1.7381","Middle","6064155.26","1.0025","0.0025","Top","249.77","1","0.0238","Middle","1078.43","0.0025","0.2316","0.0000","0.9963","0.0488","Middle","99005.2","0.9963","0","Bottom","379908.54","0.0000","0.2606","0.0163","0.0000","-0.0037","1.0857","2.1944","Middle","5916100.01","0.9739","0.2277","Middle","2764646.27","0.1118","2.1399","0.9756","-0.0062","0.0261"
"STORJ-USD","1.2472","6/2/2021 5:11:36 PM","1.1776","12.3562","Middle","12603448.89","1.0066","0.0066","Top","147874.73","0.9995","0.1852","Middle","130537.73","0.0071","1.1328","0.0117","1.0498","3.0825","Middle","739677.57","1.0309","0.4495","Middle","888464.02","0.0189","0.8325","0.0587","0.0189","0.0314","1.1786","13.3423","Middle","12646103.4","0.9701","0.1577","Middle","2712099.8","0.2085","4.6628","1.0034","0.0243","0.0294"
"RLC-USD","5.308","6/2/2021 5:39:59 PM","0.9957","0.6667","Middle","3076604.08","0.9994","0","Bottom","5.79","1","0","Bottom","23.45","-0.0006","0.2469","0.0000","1.0078","0.1736","Middle","38837.46","0.9970","0.0507","Middle","38358.09","0.0108","1.0125","0.0126","0.0108","-0.0030","0.9957","0.6667","Middle","3076604.08","1.0976","1.3854","Middle","6098853.62","-0.1019","0.5045","1","-0.0024","-0.0976"
"KNC-USD","2.8379","6/2/2021 5:40:01 PM","1.2004","2.9108","Middle","24664125.3","1.0094","0.2537","Middle","118942.7","1.0254","0.3444","Middle","52361.8","-0.0160","2.2716","0.0048","1.0999","1.4568","Middle","739570.8","0.9648","0.1090","Middle","871105.6","0.1351","0.8490","0.0300","0.1351","-0.0606","1.2056","3.1266","Middle","24721357.6","1.3956","1.1399","Middle","7650515.4","-0.1900","3.2313","1.0023","-0.0446","-0.3702"
"TRB-USD","65.299","6/2/2021 5:40:04 PM","1.1002","2.3471","Middle","100663.476","1.0001","0.0728","Middle","209.255","1.0011","0.0033","Top","31.781","-0.0010","6.5843","0.0021","1.0027","0.2775","Middle","4383.409","0.9649","0.2394","Middle","13060.219","0.0378","0.3356","0.0435","0.0378","-0.0362","1.1002","2.3471","Middle","100663.476","0.9463","0.2212","Middle","55171.107","0.1539","1.8246","1","-0.0352","0.0548"
"AAVE-USD","387.474","6/2/2021 5:40:12 PM","1.0379","1.8115","Middle","73539.927","0.9998","0","Bottom","3.32","0.9990","0","Bottom","16.17","0.0008","0.2053","0.0000","1.0068","0.2932","Middle","1183.928","0.9961","0.2372","Middle","2998.042","0.0107","0.3949","0.0161","0.0107","-0.0029","1.0363","1.7001","Middle","73558.379","0.9768","0.4659","Middle","125322.404","0.0595","0.5870","1.0003","-0.0037","0.0222"
"NKN-USD","0.3801","6/2/2021 5:40:14 PM","1.0136","0.7664","Middle","16309821.5","1","0","Bottom","1564.4","0.9989","0","Bottom","1384.5","0.0011","1.1299","0.0001","1.0053","0.1680","Middle","413004.5","0.9844","0.2218","Middle","986051.6","0.0209","0.4188","0.0253","0.0209","-0.0145","1.0136","0.7664","Middle","16309887.1","1.0105","0.5623","Middle","34547207.1","0.0031","0.4721","1.0000","-0.0156","-0.0116"
"MANA-USD","0.865","6/2/2021 5:40:23 PM","1.0422","5.0909","Middle","6784971.28","0.9988","0","Bottom","1603.77","1","0","Bottom","3724.93","-0.0012","0.4306","0.0002","1.0058","0.5","Middle","172858.65","0.9873","0.4211","Middle","688229.91","0.0185","0.2512","0.0255","0.0185","-0.0127","1.0386","3.7857","Middle","6786576.9","0.9811","0.6739","Middle","5258306.39","0.0575","1.2906","1.0002","-0.0115","0.0189"
"ENJ-USD","1.588","6/2/2021 5:40:27 PM","1.0115","1.0517","Middle","2928401.23","0.9994","0","Bottom","2667.45","0.9994","0.0179","Middle","117.36","0.0000","22.7288","0.0009","1.0070","0.2414","Middle","57413.16","0.9862","0.1549","Middle","125237.73","0.0208","0.4584","0.0196","0.0208","-0.0132","1.0115","1.0517","Middle","2928764.75","0.9655","0.2821","Middle","5067450.38","0.0460","0.5780","1.0001","-0.0132","0.0339"
"ZRX-USD","1.158228","6/2/2021 5:40:29 PM","1.1272","1.8233","Middle","24513829.11453","1.0013","0.0207","Middle","685.95435","0.9992","0.0102","Middle","7808.77481","0.0021","0.0878","0.0000","1.0152","0.3553","Middle","397390.5587","1.0008","0.2403","Middle","303752.17036","0.0144","1.3083","0.0162","0.0144","0.0016","1.1267","1.8050","Middle","24513398.11453","1.0068","0.2130","Middle","5537952.67536","0.1199","4.4264","1.0000","-0.0005","-0.0076"
"EOS-USD","6.4","6/2/2021 5:40:31 PM","1.0133","2.1517","Middle","2694708.4","1.0003","0.0011","Top","1706.4","0.9991","0","Bottom","987.5","0.0012","1.728","0.0006","1.0085","0.5099","Middle","33980.7","0.9922","0.2941","Middle","161632.4","0.0163","0.2102","0.0126","0.0163","-0.0069","1.0119","1.9675","Middle","2691566.1","0.9523","1.0435","Middle","4341536.8","0.0596","0.6200","0.9988","-0.0081","0.0468"
"STORJ-USD","1.1995","6/2/2021 5:40:37 PM","1.1326","2.3401","Middle","14267606.97","1.0015","0.0015","Top","1506.6","0.9996","0","Bottom","43338.67","0.0019","0.0348","0.0001","1.0141","0.3349","Middle","2694579.49","1.0309","0.4472","Middle","888464.02","-0.0168","3.0329","0.1889","-0.0168","0.0313","1.1326","2.3401","Middle","14269113.57","0.9701","0.1574","Middle","2712099.8","0.1625","5.2613","1.0001","0.0294","0.0295"
"SNX-USD","12.9056","6/2/2021 5:40:41 PM","1.0155","1.4007","Middle","389364.771","1.0002","0.0002","Top","44.1","0.9999","0.0208","Middle","526.256","0.0003","0.0838","0.0001","1.0074","0.2678","Middle","5352.077","0.9927","0.1833","Middle","12116.828","0.0147","0.4417","0.0137","0.0147","-0.0072","1.0155","1.4007","Middle","389364.771","0.9536","0.8003","Middle","651845.525","0.0619","0.5973","1","-0.0075","0.0463"
"1INCH-USD","3.414","6/2/2021 5:40:45 PM","1.0935","2.3292","Middle","1861415.42","0.9977","0.0059","Middle","658.56","0.9951","0.0385","Middle","8785.16","0.0026","0.0750","0.0004","0.9977","0.0296","Middle","56948.86","0.9893","0.3789","Middle","102835.23","0.0084","0.5538","0.0306","0.0084","-0.0058","1.0977","2.6216","Middle","1849702.49","0.9747","0.3055","Middle","1186021.25","0.1230","1.5596","0.9937","-0.0084","0.0204"
"LTC-USD","187.86","6/2/2021 5:40:49 PM","1.0266","2.7830","Middle","280068.82157604","0.9995","0.0326","Middle","6.82650537","0.9991","0","Bottom","68.47613162","0.0004","0.0997","0.0000","1.0091","0.7821","Middle","4481.03568427","0.9933","0.4280","Middle","9906.59361453","0.0158","0.4523","0.0160","0.0158","-0.0058","1.0283","3.1613","Middle","280008.46988809","0.9730","0.8444","Middle","382106.93051135","0.0553","0.7328","0.9998","-0.0062","0.0261"
"OGN-USD","1.05","6/2/2021 5:40:59 PM","0.9943","0.4429","Middle","6218421.35","1","0","Bottom","95.25","1","0","Bottom","557.84","0","0.1707","0.0000","1.0029","0.0714","Middle","138977.81","0.9943","0.25","Middle","333749.1","0.0086","0.4164","0.0223","0.0086","-0.0057","0.9943","0.4429","Middle","6218516.41","0.9715","0.1692","Middle","12744642.67","0.0228","0.4879","1.0000","-0.0057","0.0285"
"BAL-USD","30.7542","6/2/2021 5:41:02 PM","1.0546","2.5900","Middle","92331.33","1.0003","0.0003","Top","0.761","1.0009","0.0019","Top","2.259","-0.0006","0.3369","0.0000","1.0091","0.4119","Middle","1602.191","0.9973","0.2602","Middle","4445.081","0.0118","0.3604","0.0174","0.0118","-0.0036","1.0546","2.5900","Middle","92331.33","0.9459","0.4202","Middle","65243.773","0.1087","1.4152","1","-0.0030","0.0550"
"COMP-USD","436.57","6/2/2021 5:41:12 PM","1.0211","1.0243","Middle","15750.447","0.9998","0","Bottom","0.109","0.9995","0.0100","Middle","22.864","0.0003","0.0048","0.0000","1.0054","0.1499","Middle","231.355","0.9930","0.1414","Middle","475.981","0.0124","0.4861","0.0147","0.0124","-0.0065","1.0218","1.0537","Middle","15750.372","0.9782","0.5752","Middle","33481.176","0.0436","0.4704","1.0000","-0.0068","0.0213"
"REN-USD","0.5988","6/2/2021 5:41:16 PM","0.9544","0.4188","Middle","22304746.189224","1","0.0025","Middle","39238.733221","1.0012","0.0299","Middle","37441.474615","-0.0012","1.0480","0.0018","1.0144","0.33","Middle","817785.638272","0.9933","0.1402","Middle","533509.380914","0.0211","1.5328","0.0367","0.0211","-0.0079","0.9533","0.3940","Middle","22304785.255748","1.1080","8.4706","Middle","58940411.860827","-0.1547","0.3784","1.0000","-0.0067","-0.1068"
"ANKR-USD","0.1084","6/2/2021 5:41:18 PM","1.0121","3.0345","Middle","90563077","1","0","Bottom","868","0.9996","0.06","Middle","26720","0.0004","0.0325","0.0000","1.0120","1.0552","Middle","2595186","0.9941","0.3569","Middle","3790934","0.0179","0.6846","0.0287","0.0179","-0.0055","1.0110","2.7261","Middle","90576998","1.0069","1.1489","Middle","122643555","0.0041","0.7385","1.0002","-0.0059","-0.0073"
"NU-USD","0.3233","6/2/2021 5:41:20 PM","1.0610","1.3333","Middle","17539865.464258","0.9966","0.0321","Middle","52323.129741","0.9884","0.0337","Middle","99896.042999","0.0082","0.5238","0.0030","0.9920","0.0913","Middle","539736.747915","1.0143","0.5691","Middle","1032975.041556","-0.0223","0.5225","0.0308","-0.0223","0.0259","1.0660","1.5156","Middle","17415606.227032","0.9984","0.2723","Middle","13218656.135843","0.0676","1.3175","0.9929","0.0177","-0.0100"
"OMG-USD","6.5075","6/2/2021 5:41:28 PM","1.0283","1.3112","Middle","1103301.6","1.0004","0.0008","Top","53.5","0.9999","0.0041","Middle","269.8","0.0005","0.1983","0.0000","1.0100","0.3352","Middle","33898.7","0.9745","0.0906","Middle","86368.3","0.0355","0.3925","0.0307","0.0355","-0.0254","1.0283","1.3112","Middle","1103301.6","0.9578","0.3534","Middle","1423708.6","0.0705","0.7749","1","-0.0259","0.0421"
"ADA-USD","1.7599","6/2/2021 5:41:39 PM","1.0144","0.9202","Middle","98609814.72","0.9994","0","Bottom","31595.03","1.0005","0.0552","Middle","32555.76","-0.0011","0.9705","0.0003","1.0093","0.4806","Middle","2108456.95","0.9858","0.2804","Middle","4151063.86","0.0235","0.5079","0.0214","0.0235","-0.0147","1.0137","0.8664","Middle","98631994.87","0.9980","1.1526","Middle","108468694.75","0.0157","0.9093","1.0002","-0.0136","0.0025"
"XTZ-USD","3.8255","6/2/2021 6:08:47 PM","1.0548","5.1141","Middle","2960372.17","0.9982","0.0035","Middle","1192.27","0.9952","0","Bottom","958.77","0.0030","1.2435","0.0004","1.0018","0.4170","Middle","39314.49","1.0051","0.5505","Middle","89472.63","-0.0033","0.4394","0.0133","-0.0033","0.0099","1.0015","0.3851","Middle","40095.9","1.0385","3.7350","Middle","3094038.64","-0.0370","0.0130","0.0135","0.0069","-0.0433"
"TRB-USD","64.537","6/2/2021 6:08:53 PM","1.0866","1.6164","Middle","101231.585","0.9992","0.0061","Middle","20.44","1.0013","0.0013","Top","28.063","-0.0021","0.7284","0.0002","1.0056","0.2014","Middle","267.856","0.9870","0","Bottom","6159.338","0.0186","0.0435","0.0026","0.0186","-0.0143","1.0012","0.1168","Middle","335.967","1.0830","1.5252","Middle","102439.405","-0.0818","0.0033","0.0033","-0.0122","-0.0817"
"ALGO-USD","1.0313","6/2/2021 6:08:56 PM","1.1645","3.3538","Middle","35703148","0.9960","0","Bottom","15788","0.9994","0.0083","Middle","79103","-0.0034","0.1996","0.0004","1.0102","0.3410","Middle","325715","0.9937","0.0968","Middle","1454427","0.0165","0.2239","0.0091","0.0165","-0.0057","1.0069","0.2524","Middle","420606","1.1390","2.4890","Middle","36298281","-0.1321","0.0116","0.0118","-0.0023","-0.1396"
"STORJ-USD","1.18","6/2/2021 6:08:59 PM","1.0496","1.0347","Middle","13732387.68","0.9973","0.0012","Middle","1314.43","0.9978","0","Bottom","6607.59","-0.0005","0.1989","0.0001","0.9904","0.0012","Middle","180626.74","1.0078","0.1935","Middle","3078458.23","-0.0174","0.0587","0.0132","-0.0174","0.0100","0.9943","0.0468","Middle","163576.61","1.1262","2.0240","Middle","14615579.01","-0.1319","0.0112","0.0119","0.0105","-0.1284"
"LRC-USD","0.3828","6/2/2021 6:09:04 PM","1.0511","1.2601","Middle","20434233.658397","0.9987","0","Bottom","513.371895","0.9953","0","Bottom","3426.90431","0.0034","0.1498","0.0000","1.0045","0.1525","Middle","49422.181463","1.0055","0.1604","Middle","392371.813703","-0.0010","0.1260","0.0024","-0.0010","0.0102","1.0045","0.1525","Middle","49422.181463","1.0160","1.0909","Middle","22178064.520571","-0.0115","0.0022","0.0024","0.0068","-0.0207"
"SUSHI-USD","12.587","6/2/2021 6:09:07 PM","1.0635","2.5066","Middle","896736.85","0.9994","0","Bottom","8.69","1.0006","0.0254","Middle","153.77","-0.0012","0.0565","0.0000","1.0030","0.255","Middle","8323.34","1.0041","0.1172","Middle","11770.78","-0.0011","0.7071","0.0093","-0.0011","0.0035","1.0030","0.255","Middle","8323.34","1.0384","2.0552","Middle","964945.04","-0.0354","0.0086","0.0093","0.0047","-0.0378"
